date,PortfolioValue
2022-10-21,72968432.720591
2022-10-24,72968432.720591
2022-10-25,72968432.720591
2022-10-27,72968432.720591
2022-10-28,72968432.720591
2022-10-31,72968432.720591
2022-11-01,72968432.720591
2022-11-02,72968432.720591
2022-11-03,72968432.720591
2022-11-04,72968432.720591
2022-11-07,72968432.720591
2022-11-09,72968432.720591
2022-11-10,72968432.720591
2022-11-11,72968432.720591
2022-11-14,72968432.720591
2022-11-15,72968432.720591
2022-11-16,72968432.720591
2022-11-17,72968432.720591
2022-11-18,72968432.720591
2022-11-21,72968432.720591
2022-11-22,72968432.720591
2022-11-23,72968432.720591
2022-11-24,72968432.720591
2022-11-25,72968432.720591
2022-11-28,72968432.720591
2022-11-29,73564611.79391544
2022-11-30,74712098.12853
2022-12-01,75385829.08201027
2022-12-02,76422267.98957083
2022-12-05,76161569.37058888
2022-12-06,75082139.52381495
2022-12-07,75082139.52381495
2022-12-08,75082139.52381495
2022-12-09,75082139.52381495
2022-12-12,75082139.52381495
2022-12-13,75082139.52381495
2022-12-14,75082139.52381495
2022-12-15,75082139.52381495
2022-12-16,75082139.52381495
2022-12-19,75082139.52381495
2022-12-20,75082139.52381495
2022-12-21,75082139.52381495
2022-12-22,75082139.52381495
2022-12-23,75082139.52381495
2022-12-26,75082139.52381495
2022-12-27,75082139.52381495
2022-12-28,75082139.52381495
2022-12-29,75082139.52381495
2022-12-30,75082139.52381495
2023-01-02,75082139.52381495
2023-01-03,75082139.52381495
2023-01-04,75082139.52381495
2023-01-05,75082139.52381495
2023-01-06,75082139.52381495
2023-01-09,75082139.52381495
2023-01-10,75082139.52381495
2023-01-11,75082139.52381495
2023-01-12,75082139.52381495
2023-01-13,75082139.52381495
2023-01-16,75082139.52381495
2023-01-17,75082139.52381495
2023-01-18,75082139.52381495
2023-01-19,75082139.52381495
2023-01-20,75082139.52381495
2023-01-23,75082139.52381495
2023-01-24,75082139.52381495
2023-01-25,75082139.52381495
2023-01-27,75082139.52381495
2023-01-30,75082139.52381495
2023-01-31,75082139.52381495
2023-02-01,75082139.52381495
2023-02-02,75082139.52381495
2023-02-03,75082139.52381495
2023-02-06,75082139.52381495
2023-02-07,75082139.52381495
2023-02-08,75082139.52381495
2023-02-09,75082139.52381495
2023-02-10,75082139.52381495
2023-02-13,75082139.52381495
2023-02-14,75082139.52381495
2023-02-15,75082139.52381495
2023-02-16,75082139.52381495
2023-02-17,75082139.52381495
2023-02-20,75082139.52381495
2023-02-21,75082139.52381495
2023-02-22,75082139.52381495
2023-02-23,75082139.52381495
2023-02-24,75082139.52381495
2023-02-27,75082139.52381495
2023-02-28,75082139.52381495
2023-03-01,75082139.52381495
2023-03-02,75082139.52381495
2023-03-03,75082139.52381495
2023-03-06,75082139.52381495
2023-03-08,75082139.52381495
2023-03-09,75082139.52381495
2023-03-10,75082139.52381495
2023-03-13,75082139.52381495
2023-03-14,75082139.52381495
2023-03-15,75082139.52381495
2023-03-16,75082139.52381495
2023-03-17,75082139.52381495
2023-03-20,75082139.52381495
2023-03-21,75082139.52381495
2023-03-22,75082139.52381495
2023-03-23,75082139.52381495
2023-03-24,75082139.52381495
2023-03-27,75082139.52381495
2023-03-28,75082139.52381495
2023-03-29,75082139.52381495
2023-03-31,75082139.52381495
2023-04-03,75082139.52381495
2023-04-05,75082139.52381495
2023-04-06,75082139.52381495
2023-04-10,75082139.52381495
2023-04-11,75082139.52381495
2023-04-12,75082139.52381495
2023-04-13,75263182.50810416
2023-04-17,76436075.68230571
2023-04-18,75974210.96245423
2023-04-19,74715240.7692979
2023-04-20,74715240.7692979
2023-04-21,74715240.7692979
2023-04-24,74715240.7692979
2023-04-25,74715240.7692979
2023-04-26,74715240.7692979
2023-04-27,74715240.7692979
2023-04-28,76519932.21382572
2023-05-02,75693933.6029551
2023-05-03,75599295.23316899
2023-05-04,75977793.97342658
2023-05-05,75726203.69884382
2023-05-08,76305679.20168781
2023-05-09,76298619.43189374
2023-05-10,76564297.708454
2023-05-11,76544070.44354428
2023-05-12,76441878.15913172
2023-05-15,77110659.21815936
2023-05-16,77282032.93133561
2023-05-17,76739561.98132852
2023-05-18,77034869.02770935
2023-05-19,77978982.59755369
2023-05-22,77942068.88970323
2023-05-23,76973996.89770788
2023-05-24,76734919.32762389
2023-05-25,77505893.06675874
2023-05-26,79276331.6789861
2023-05-29,79088695.72742383
2023-05-30,79345057.18922676
2023-05-31,81538698.19149992
2023-06-01,79895616.94242282
2023-06-02,80326553.9213955
2023-06-05,80054083.13752708
2023-06-06,80054083.13752708
2023-06-07,80054083.13752708
2023-06-08,80054083.13752708
2023-06-09,80054083.13752708
2023-06-12,80054083.13752708
2023-06-13,80054083.13752708
2023-06-14,80054083.13752708
2023-06-15,80054083.13752708
2023-06-16,80054083.13752708
2023-06-19,80054083.13752708
2023-06-20,80054083.13752708
2023-06-21,80054083.13752708
2023-06-22,80054083.13752708
2023-06-23,80054083.13752708
2023-06-26,80054083.13752708
2023-06-27,80054083.13752708
2023-06-28,80054083.13752708
2023-06-30,80054083.13752708
2023-07-03,80054083.13752708
2023-07-04,80054083.13752708
2023-07-05,80054083.13752708
2023-07-06,80489446.24217768
2023-07-07,79524231.45528966
2023-07-10,79633513.69808806
2023-07-11,80038981.03120528
2023-07-12,80206821.31225955
2023-07-13,80939091.85193115
2023-07-14,82373201.2541094
2023-07-17,83261823.82706532
2023-07-18,83190422.8088143
2023-07-19,82783867.46207191
2023-07-20,83396240.24587964
2023-07-21,83633838.52918507
2023-07-24,83633838.52918507
2023-07-25,83633838.52918507
2023-07-26,83633838.52918507
2023-07-27,83633838.52918507
2023-07-28,83633838.52918507
2023-07-31,83633838.52918507
2023-08-01,83633838.52918507
2023-08-02,83633838.52918507
2023-08-03,83633838.52918507
2023-08-04,83633838.52918507
2023-08-07,83633838.52918507
2023-08-08,83633838.52918507
2023-08-09,83633838.52918507
2023-08-10,83633838.52918507
2023-08-11,84398650.99634878
2023-08-14,84534366.4337663
2023-08-16,84534366.4337663
2023-08-17,84534366.4337663
2023-08-18,84534366.4337663
2023-08-21,84534366.4337663
2023-08-22,84534366.4337663
2023-08-23,84534366.4337663
2023-08-24,88665797.13245067
2023-08-25,87506197.19050746
2023-08-28,87087326.844582
2023-08-29,87363117.04328647
2023-08-30,87769532.82841988
2023-08-31,88763394.15825447
2023-09-01,88956921.09915574
2023-09-04,89036084.55378489
2023-09-05,90253186.62132588
2023-09-06,90347463.95902696
2023-09-07,90702182.95309843
2023-09-08,90325668.50019434
2023-09-11,90411929.30386208
2023-09-12,90033840.39136228
2023-09-13,90182597.78009292
2023-09-14,90268946.8230247
2023-09-15,91421434.72548147
2023-09-18,90427571.73003837
2023-09-20,89169045.37288727
2023-09-21,89169045.37288727
2023-09-22,89169045.37288727
2023-09-25,89169045.37288727
2023-09-26,89169045.37288727
2023-09-27,89169045.37288727
2023-09-28,89169045.37288727
2023-09-29,89169045.37288727
2023-10-03,89169045.37288727
2023-10-04,89169045.37288727
2023-10-05,89169045.37288727
2023-10-06,89169045.37288727
2023-10-09,89169045.37288727
2023-10-10,89169045.37288727
2023-10-11,89169045.37288727
2023-10-12,89169045.37288727
2023-10-13,89169045.37288727
2023-10-16,89169045.37288727
2023-10-17,89169045.37288727
2023-10-18,89169045.37288727
2023-10-19,89169045.37288727
2023-10-20,89169045.37288727
2023-10-23,89169045.37288727
2023-10-25,89169045.37288727
2023-10-26,89169045.37288727
2023-10-27,89169045.37288727
2023-10-30,89169045.37288727
2023-10-31,89169045.37288727
2023-11-01,89169045.37288727
2023-11-02,89169045.37288727
2023-11-03,89169045.37288727
2023-11-06,89169045.37288727
2023-11-07,89169045.37288727
2023-11-08,89169045.37288727
2023-11-09,89169045.37288727
2023-11-10,89169045.37288727
2023-11-13,89169045.37288727
2023-11-15,89169045.37288727
2023-11-16,92239380.30491747
2023-11-17,91813219.49543566
2023-11-20,92239004.15580517
2023-11-21,91480762.53884542
2023-11-22,90996581.39341953
2023-11-23,90711561.01542377
2023-11-24,90825238.53110778
2023-11-28,90357357.30199762
2023-11-29,92264486.873813
2023-11-30,92787678.16604432
2023-12-01,93539477.33368276
2023-12-04,93693285.85617469
2023-12-05,94049352.53868312
2023-12-06,94672499.02764578
2023-12-07,94805002.21525499
2023-12-08,95790754.39566392
2023-12-11,96613713.56157911
2023-12-12,96030930.35801958
2023-12-13,95864820.64962102
2023-12-14,99272673.89625156
2023-12-15,101468456.86203092
2023-12-18,101378239.9452328
2023-12-19,100047526.30400056
2023-12-20,100047526.30400056
2023-12-21,100047526.30400056
2023-12-22,100047526.30400056
2023-12-26,101481487.7197765
2023-12-27,101712727.28273983
2023-12-28,102002288.74652241
2023-12-29,101667243.94621937
2024-01-01,101032088.4071328
2024-01-02,101032088.4071328
2024-01-03,101032088.4071328
2024-01-04,101032088.4071328
2024-01-05,101032088.4071328
2024-01-08,101032088.4071328
2024-01-09,101032088.4071328
2024-01-10,101032088.4071328
2024-01-11,101032088.4071328
2024-01-12,101032088.4071328
2024-01-15,101698567.54033458
2024-01-16,101471369.09379292
2024-01-17,99825199.12143356
2024-01-18,99825199.12143356
2024-01-19,99825199.12143356
2024-01-23,99825199.12143356
2024-01-24,99825199.12143356
2024-01-25,99825199.12143356
2024-01-29,99825199.12143356
2024-01-30,99825199.12143356
2024-01-31,99825199.12143356
2024-02-01,99825199.12143356
2024-02-02,99825199.12143356
2024-02-05,99825199.12143356
2024-02-06,99825199.12143356
2024-02-07,99825199.12143356
2024-02-08,99825199.12143356
2024-02-09,99825199.12143356
2024-02-12,99825199.12143356
2024-02-13,99825199.12143356
2024-02-14,99825199.12143356
2024-02-15,99825199.12143356
2024-02-16,99825199.12143356
2024-02-19,99825199.12143356
2024-02-20,99825199.12143356
2024-02-21,99825199.12143356
2024-02-22,99825199.12143356
2024-02-23,99825199.12143356
2024-02-26,99825199.12143356
2024-02-27,99825199.12143356
2024-02-28,99825199.12143356
2024-02-29,99825199.12143356
2024-03-01,99825199.12143356
2024-03-04,99825199.12143356
2024-03-05,99825199.12143356
2024-03-06,99825199.12143356
2024-03-07,99825199.12143356
2024-03-11,99825199.12143356
2024-03-12,99825199.12143356
2024-03-13,99825199.12143356
2024-03-14,99825199.12143356
2024-03-15,99825199.12143356
2024-03-18,99825199.12143356
2024-03-19,99825199.12143356
2024-03-20,99825199.12143356
2024-03-21,99825199.12143356
2024-03-22,99825199.12143356
2024-03-26,99825199.12143356
2024-03-27,99825199.12143356
2024-03-28,99825199.12143356
2024-04-01,99825199.12143356
2024-04-02,99825199.12143356
2024-04-03,99825199.12143356
2024-04-04,99825199.12143356
2024-04-05,99825199.12143356
2024-04-08,99825199.12143356
2024-04-09,99825199.12143356
2024-04-10,99825199.12143356
2024-04-12,99825199.12143356
2024-04-15,99825199.12143356
2024-04-16,99825199.12143356
2024-04-18,99825199.12143356
2024-04-19,99825199.12143356
2024-04-22,99825199.12143356
2024-04-23,99825199.12143356
2024-04-24,99825199.12143356
2024-04-25,99825199.12143356
2024-04-26,99825199.12143356
2024-04-29,99825199.12143356
2024-04-30,99825199.12143356
2024-05-02,99825199.12143356
2024-05-03,99825199.12143356
2024-05-06,99825199.12143356
2024-05-07,99825199.12143356
2024-05-08,99825199.12143356
2024-05-09,99825199.12143356
2024-05-10,99825199.12143356
2024-05-13,99825199.12143356
2024-05-14,99825199.12143356
2024-05-15,99825199.12143356
2024-05-16,99825199.12143356
2024-05-17,99825199.12143356
2024-05-21,99825199.12143356
2024-05-22,99825199.12143356
2024-05-23,99825199.12143356
2024-05-24,99825199.12143356
2024-05-27,99825199.12143356
2024-05-28,99825199.12143356
2024-05-29,99825199.12143356
2024-05-30,99825199.12143356
2024-05-31,99825199.12143356
2024-06-03,99825199.12143356
2024-06-04,99825199.12143356
2024-06-05,99825199.12143356
2024-06-06,99825199.12143356
2024-06-07,99825199.12143356
2024-06-10,99825199.12143356
2024-06-11,99825199.12143356
2024-06-12,99825199.12143356
2024-06-13,99825199.12143356
2024-06-14,99825199.12143356
2024-06-18,99825199.12143356
2024-06-19,99825199.12143356
2024-06-20,99825199.12143356
2024-06-21,99825199.12143356
2024-06-24,99825199.12143356
2024-06-25,99825199.12143356
2024-06-26,99825199.12143356
2024-06-27,99825199.12143356
2024-06-28,99825199.12143356
2024-07-01,99825199.12143356
2024-07-02,99825199.12143356
2024-07-03,99825199.12143356
2024-07-04,99825199.12143356
2024-07-05,99825199.12143356
2024-07-08,99825199.12143356
2024-07-09,99825199.12143356
2024-07-10,99825199.12143356
2024-07-11,99825199.12143356
2024-07-12,103225470.16659239
2024-07-15,102994480.21381104
2024-07-16,101759751.18686974
2024-07-18,103233153.16104496
2024-07-19,103024848.49418686
2024-07-22,102009483.04763728
2024-07-23,103204720.17178412
2024-07-24,103834799.98742269
2024-07-25,104593894.91557619
2024-07-26,105916018.18380281
2024-07-29,105081014.22676979
2024-07-30,104848819.9253722
2024-07-31,105426400.64671236
2024-08-01,104819987.84274326
2024-08-02,104819987.84274326
2024-08-05,104819987.84274326
2024-08-06,104819987.84274326
2024-08-07,104819987.84274326
2024-08-08,104819987.84274326
2024-08-09,104819987.84274326
2024-08-12,104819987.84274326
2024-08-13,104819987.84274326
2024-08-14,104819987.84274326
2024-08-16,104819987.84274326
2024-08-19,104819987.84274326
2024-08-20,104819987.84274326
2024-08-21,104819987.84274326
2024-08-22,104819987.84274326
2024-08-23,104819987.84274326
2024-08-26,104819987.84274326
2024-08-27,104819987.84274326
2024-08-28,104819987.84274326
2024-08-29,104819987.84274326
2024-08-30,104819987.84274326
2024-09-02,104819987.84274326
2024-09-03,104819987.84274326
2024-09-04,104819987.84274326
2024-09-05,106470543.68440115
2024-09-06,106653796.40827382
2024-09-09,106361864.89445294
2024-09-10,108996080.80389337
2024-09-11,109622835.4351176
2024-09-12,110824141.90996324
2024-09-13,111714842.96289495
2024-09-16,111856124.19425587
2024-09-17,112398929.80582602
2024-09-18,111080867.04744656
2024-09-19,112498523.48047803
2024-09-20,113718580.03854434
2024-09-23,114128593.19292656
2024-09-24,114472733.03245953
2024-09-25,113226100.16948389
2024-09-26,114031885.81362098
2024-09-27,113643990.37932709
2024-09-30,114937059.28021932
2024-10-01,116704295.09797758
2024-10-03,116704295.09797758
2024-10-04,116704295.09797758
2024-10-07,116704295.09797758
2024-10-08,116704295.09797758
2024-10-09,116704295.09797758
2024-10-10,118386135.55607526
2024-10-11,119547486.6889525
2024-10-14,120866388.09435332
2024-10-15,120680772.09375983
2024-10-16,120680772.09375983
2024-10-17,120680772.09375983
2024-10-18,120680772.09375983
2024-10-21,120680772.09375983
2024-10-22,120680772.09375983
2024-10-23,120680772.09375983
2024-10-24,120680772.09375983
2024-10-25,120680772.09375983
2024-10-28,120680772.09375983
2024-10-29,120680772.09375983
2024-10-30,120680772.09375983
2024-10-31,120680772.09375983
2024-11-01,120680772.09375983
2024-11-04,120680772.09375983
2024-11-05,120680772.09375983
2024-11-06,120680772.09375983
2024-11-07,120680772.09375983
2024-11-08,120680772.09375983
2024-11-11,121476575.31725194
2024-11-12,121476575.31725194
2024-11-13,121476575.31725194
2024-11-14,121476575.31725194
2024-11-18,121476575.31725194
2024-11-19,121476575.31725194
2024-11-21,121476575.31725194
2024-11-22,121476575.31725194
2024-11-25,124559036.18787293
2024-11-26,124346169.5266731
2024-11-27,124738827.92697646
2024-11-28,123814177.43183543
2024-11-29,124204345.7108963
2024-12-02,123984484.56406127
2024-12-03,123895071.43952717
2024-12-04,124502695.1103303
2024-12-05,125496427.62910256
2024-12-06,126155315.49853231
2024-12-09,126606971.54883775
2024-12-10,127544891.77996948
2024-12-11,127457471.29657383
2024-12-12,127949243.24282299
2024-12-13,130014817.74135067
2024-12-16,129859434.6863922
2024-12-17,129952328.33795436
2024-12-18,130277477.03964488
2024-12-19,130899910.206713
2024-12-20,128268174.12045068
2024-12-23,128580087.01624966
2024-12-24,128629922.87753135
2024-12-26,129449396.75107484
2024-12-27,129424195.1854002
2024-12-30,131230044.5859319
2024-12-31,131903602.92566644
2025-01-01,131755591.08749044
2025-01-02,134017296.25907342
2025-01-03,133885423.87490435
2025-01-06,133885423.87490435
2025-01-07,133885423.87490435
2025-01-08,133885423.87490435
2025-01-09,133885423.87490435
2025-01-10,133885423.87490435
2025-01-13,133885423.87490435
2025-01-14,133885423.87490435
2025-01-15,133885423.87490435
2025-01-16,133885423.87490435
2025-01-17,133885423.87490435
2025-01-20,133885423.87490435
2025-01-21,133885423.87490435
2025-01-22,133885423.87490435
2025-01-23,133885423.87490435
2025-01-24,133885423.87490435
2025-01-27,133885423.87490435
2025-01-28,133885423.87490435
2025-01-29,133885423.87490435
2025-01-30,133885423.87490435
2025-01-31,133885423.87490435
2025-02-01,133885423.87490435
2025-02-03,133885423.87490435
2025-02-04,133885423.87490435
2025-02-05,133885423.87490435
2025-02-06,133885423.87490435
2025-02-07,133885423.87490435
2025-02-10,133885423.87490435
2025-02-11,133885423.87490435
2025-02-12,133885423.87490435
2025-02-13,133885423.87490435
2025-02-14,133885423.87490435
2025-02-17,133885423.87490435
2025-02-18,133885423.87490435
2025-02-19,133885423.87490435
2025-02-20,133885423.87490435
2025-02-21,133885423.87490435
2025-02-24,133885423.87490435
2025-02-25,133885423.87490435
2025-02-27,133885423.87490435
2025-02-28,133885423.87490435
2025-03-03,133885423.87490435
2025-03-04,133885423.87490435
2025-03-05,133885423.87490435
2025-03-06,133885423.87490435
2025-03-07,133885423.87490435
2025-03-10,133885423.87490435
2025-03-11,133885423.87490435
2025-03-12,133885423.87490435
2025-03-13,133885423.87490435
2025-03-17,133885423.87490435
2025-03-18,133885423.87490435
2025-03-19,133885423.87490435
2025-03-20,133885423.87490435
2025-03-21,133885423.87490435
2025-03-24,137210190.31508327
2025-03-25,138682091.30791128
2025-03-26,138481240.58942115
2025-03-27,138650175.39580998
2025-03-28,140049611.590886
2025-04-01,136397830.19770697
2025-04-02,136505604.63325348
2025-04-03,136505604.63325348
2025-04-04,136505604.63325348
2025-04-07,136505604.63325348
2025-04-08,136505604.63325348
2025-04-09,136505604.63325348
2025-04-11,136505604.63325348
2025-04-15,136505604.63325348
2025-04-16,136505604.63325348
2025-04-17,136505604.63325348
